Date,Crossroads,Road,Car_7-9,Van_7-9,Bus_7-9,Minibus_7-9,Truck_7-9,3Cycle_7-9,Car_9-17,Van_9-17,Bus_9-17,Minibus_9-17,Truck_9-17,3Cycle_9-17,Car_17-19,Van_17-19,Bus_17-19,Minibus_17-19,Truck_17-19,3Cycle_17-19,Total_Vol,Lat,Long,Lat.,Lon.
2023-12-20,นอร์ธปาร์ค,ชิดชน,2565,647.0,0,1,11,1,6395,2220.0,0,1,274,2,1456.0,364,0,1,61,0,13999.0,,,13.866681,100.570994
2023-12-21,ทองหล่อ 10,ทองหล่อ,2146,730.0,2,27,28,40,10110,3813.0,27,108,129,116,2642.0,865,4,17,15,36,20855.0,,,13.7324857411,100.58220761165
2023-12-21,ทองหล่อ 10,ทองหล่อ 11,35,18.0,0,0,0,0,256,106.0,0,0,1,1,46.0,29,0,0,0,0,492.0,,,13.7324857411,100.58220761165
2023-12-21,ทองหล่อ 10,ทองหล่อ 10,988,288.0,0,0,11,48,4933,1827.0,3,4,44,57,553.0,470,0,0,4,7,9237.0,,,13.7324857411,100.58220761165
2023-12-22,ยุคล 2,ยุคล 2,488,142.0,9,0,3,27,1452,512.0,31,0,6,92,484.0,185,9,0,2,31,3473.0,,,13.750709574,100.5120435
2023-12-22,ยุคล 2,บำรุงเมือง,3981,547.0,63,0,16,114,12404,3834.0,148,1,141,971,2818.0,893,42,1,27,234,26235.0,,,13.750709574,100.5120435
2023-12-22,อนามัย,พลับพลาไชย,716,135.0,9,1,5,144,2222,953.0,29,3,25,684,451.0,173,6,0,4,153,5713.0,,,13.749892218,100.5144904
2023-12-22,อนามัย,บำรุงเมือง,3480,938.0,46,3,18,38,10811,4371.0,178,12,115,514,2775.0,1323,38,2,7,160,24829.0,,,13.749892218,100.5144904
2023-12-25,เพลินจิต,วิทยุ,1578,388.0,40,0,42,15,6273,2356.0,99,0,298,69,1310.0,492,16,1,23,12,13012.0,,,13.743342,100.547547
2023-12-25,เพลินจิต,เพลินจิต,4749,1141.0,114,5,12,48,20879,6454.0,397,15,263,1087,4739.0,1379,91,3,25,219,41620.0,,,13.743342,100.547547
2023-12-25,หน้าสถานเอกอัครราชทูตอเมริกา,วิทยุ,3093,700.0,45,0,14,30,14337,3695.0,228,1,185,438,3287.0,808,41,0,15,121,27038.0,,,13.7356152849959,100.546206046525
2023-12-26,ห้วยขวาง,รัชดาภิเษก,10053,1838.0,140,0,43,21,35512,10320.0,445,0,844,121,9701.0,3060,128,0,208,39,72473.0,,,13.77849800046,100.5736417649
2023-12-26,ห้วยขวาง,ประชาราษฎร์บำเพ็ญ,1674,468.0,41,7,43,93,6846,2260.0,183,10,173,212,1608.0,682,35,2,27,45,14409.0,,,13.77849800046,100.5736417649
2024-01-02,เชื่อมสัมพันธ์ - บุรีภิรมย์,เชื่อมสัมพันธ์,2449,1879.0,20,7,44,5,11401,10073.0,37,11,326,14,2975.0,2210,36,4,69,3,31563.0,,,13.856358422,100.86302997
2024-01-02,เชื่อมสัมพันธ์ - บุรีภิรมย์,บุรีภิรมย์,637,379.0,1,3,9,11,2501,1952.0,14,5,49,52,512.0,382,2,0,3,7,6519.0,,,13.856358422,100.86302997
2024-01-03,หน้าโรงเรียนพรหมราษฎร์รังสรรค์,รางโพธิ์,202,99.0,0,0,2,0,504,298.0,1,0,26,0,231.0,108,1,0,4,0,1476.0,,,13.6416473479364,100.395341256725
2024-01-03,หน้าโรงเรียนพรหมราษฎร์รังสรรค์,พรหมราษฎร์,788,317.0,0,0,14,9,2275,1018.0,0,0,126,22,391.0,359,0,1,32,3,5355.0,,,13.6416473479364,100.395341256725
2024-01-03,หน้าวิทยาลัยเทคโนโลยีฐานเทคโนโลยี,พรมแดน,469,184.0,0,0,6,0,1113,679.0,0,0,86,3,305.0,135,0,0,6,0,2986.0,,,13.622712,100.376468
2024-01-04,ผลาสินธุ์ - ทางเข้าออกแฟลต  ทบ.ส่วนกลางบางเขน,ทางเข้าออกแฟลต ทบ.ส่วนกลางบางเขน,488,79.0,0,0,1,2,310,103.0,0,3,0,1,154.0,81,0,2,0,0,1224.0,,,13.845445899,100.5937301801
2024-01-04,ผลาสินธุ์ - ทางเข้าออกแฟลต  ทบ.ส่วนกลางบางเขน,ผลาสินธุ์,1938,408.0,0,0,10,5,2928,969.0,5,0,54,22,1055.0,287,1,0,4,2,7688.0,,,13.845445899,100.5937301801
2024-01-05,คลองสาน,เจริญนคร,1656,364.0,72,0,12,174,6375,1812.0,296,0,42,500,1735.0,438,61,0,6,94,13637.0,,,13.730069603,100.50863289
2024-01-05,คลองสาน,สมเด็จเจ้าพระยา,1155,230.0,36,2,3,39,4472,1607.0,171,5,133,197,1003.0,314,41,0,10,45,9463.0,,,13.730069603,100.50863289
2024-01-05,คลองสาน,ลาดหญ้า,850,174.0,40,1,8,73,3417,999.0,282,2,47,227,647.0,234,40,0,7,64,7112.0,,,13.730069603,100.50863289
2024-01-08,นวลจันทร์ - คลองลำเจียก,นวลจันทร์,1878,496.0,16,0,14,1,7180,2646.0,97,0,126,30,1633.0,674,11,0,12,3,14817.0,,,13.8196538887,100.6440908086
2024-01-08,นวลจันทร์ - คลองลำเจียก,คลองลำเจียก,824,286.0,0,0,6,4,3131,913.0,0,0,70,3,1005.0,198,0,0,2,1,6443.0,,,13.8196538887,100.6440908086
2024-01-09,อ่อนนุช 17 แยก 18,อ่อนนุช 17,1033,457.0,0,0,6,4,3879,2087.0,0,0,41,42,1034.0,503,0,0,6,7,9099.0,,,13.7239890718468,100.615452332705
2024-01-09,จุดกลับรถศรีนครินทร์หน้าเต็นท์รถเอพี,ศรีนครินทร์,7613,2670.0,58,6,127,9,32999,14217.0,310,22,1112,46,8415.0,2521,74,6,147,5,70357.0,,,13.706930283371,100.645086969201
2024-01-10,วัดราชโกษา,ทางเข้าตลาดเทิดไท,36,43.0,0,0,1,0,145,146.0,0,0,9,0,70.0,52,0,0,3,0,505.0,,,13.697815204,100.851253936
2024-01-10,วัดราชโกษา,ขุมทองลำต้อยติ่ง,1203,562.0,0,0,41,2,2742,1350.0,1,0,162,5,953.0,466,1,0,21,1,7510.0,,,13.697815204,100.851253936
2024-01-10,วัดราชโกษา,หลวงแพ่ง,2572,1698.0,33,3,503,2,7268,6644.0,125,17,4095,16,2165.0,1849,33,2,773,2,27800.0,,,13.697815204,100.851253936
2024-01-11,บางขุนนนท์,จรัญสนิทวงศ์,4662,1146.0,124,9,64,93,17712,6270.0,562,30,477,289,4623.0,1708,141,4,56,55,38025.0,,,13.763886,100.473897
2024-01-11,บางขุนนนท์,บางขุนนนท์,1744,487.0,30,0,11,50,3835,1302.0,44,1,39,250,1092.0,342,9,0,7,87,9330.0,,,13.763886,100.473897
2024-01-11,บางขุนนนท์,จรัญสนิทวงศ์ 32,64,26.0,0,0,2,2,169,56.0,0,0,4,9,44.0,15,0,0,0,3,394.0,,,13.763886,100.473897
2024-01-12,หมอชิต 2,กำแพงเพชร 2,5726,1927.0,276,140,46,36,18844,6648.0,1196,509,285,89,5325.0,1636,336,124,90,16,43249.0,,,13.8093886619,100.5481874735
2024-01-12,หมอชิต 2,กำแพงเพชร 6,248,126.0,176,37,4,5,1076,450.0,762,208,14,13,309.0,137,193,63,2,2,3825.0,,,13.8093886619,100.5481874735
2024-01-15,เพชรเกษม - เพชรเกษม 86,กาญจนาภิเษก,1687,411.0,16,0,58,5,5923,2869.0,51,0,1038,22,1574.0,774,11,0,272,9,14720.0,,,13.7103960861338,100.403593715444
2024-01-15,เพชรเกษม - เพชรเกษม 86,เพชรเกษม 86,59,23.0,0,0,0,0,114,57.0,0,0,0,0,41.0,20,0,0,1,0,315.0,,,13.7103960861338,100.403593715444
2024-01-15,เพชรเกษม - เพชรเกษม 86,เพชรเกษม,10764,3178.0,218,8,274,51,32581,14424.0,1112,30,2723,177,8845.0,3835,353,8,599,40,79220.0,,,13.7103960861338,100.403593715444
2024-01-16,เฉลิมกรุง,ตรีเพชร,1532,324.0,73,4,1,144,6461,1869.0,302,28,36,571,1503.0,479,59,5,3,166,13560.0,,,13.747139,100.499747
2024-01-16,เฉลิมกรุง,ตีทอง,164,88.0,11,4,3,24,597,248.0,43,25,9,195,120.0,34,8,11,2,41,1627.0,,,13.747139,100.499747
2024-01-16,เฉลิมกรุง,เจริญกรุง,1356,245.0,54,45,11,53,4991,1392.0,177,129,49,416,1328.0,343,34,31,4,101,10759.0,,,13.747139,100.499747
2024-01-17,สะพานช้างโรงสี,อัษฎางค์,2431,458.0,24,0,10,87,5579,1666.0,106,0,57,335,778.0,324,16,0,7,46,11924.0,,,13.751301109,100.496386005
2024-01-17,สะพานช้างโรงสี,บำรุงเมือง,448,145.0,6,0,6,90,1711,504.0,23,0,29,545,537.0,83,4,0,6,119,4256.0,,,13.751301109,100.496386005
2024-01-18,หลักสี่,กำแพงเพชร 6,2659,855.0,3,0,24,6,8003,2243.0,11,0,104,20,2432.0,614,5,0,11,0,16990.0,,,13.8846085102,100.580908573
2024-01-18,หลักสี่,แจ้งวัฒนะ,3818,1014.0,21,8,46,3,12580,4064.0,97,32,461,14,3183.0,1029,39,9,79,2,26499.0,,,13.8846085102,100.580908573
2024-01-19,วัชรพล - รามอินทรา 65,วัชรพล (SB),1745,523.0,0,0,74,1,6189,2128.0,0,0,309,3,1505.0,486,0,0,43,2,13008.0,,,13.8588804875219,100.647062173294
2024-01-19,วัชรพล - รามอินทรา 65,วัชรพล (EB),729,313.0,0,0,20,1,3225,1587.0,0,0,179,10,813.0,392,0,0,18,2,7289.0,,,13.8588804875219,100.647062173294
2024-01-19,วัชรพล - รามอินทรา 65,รามอินทรา 65,572,166.0,0,0,3,1,1625,627.0,0,0,10,2,366.0,184,0,0,1,1,3558.0,,,13.8588804875219,100.647062173294
2024-01-22,ไทยรามัญ - หทัยราษฎร์,หทัยราษฎร์,2137,918.0,4,3,71,0,5831,3914.0,11,6,699,1,1736.0,1123,3,3,80,2,16542.0,,,13.8967955964134,100.722014551489
2024-01-22,ไทยรามัญ - หทัยราษฎร์,ไทยรามัญ,409,207.0,0,0,18,0,789,565.0,0,0,80,0,461.0,140,0,0,8,0,2677.0,,,13.8967955964134,100.722014551489
2024-01-22,หทัยราษฎร์ - หทัยราษฎร์ 22,หทัยราษฎร์,2302,1402.0,3,2,105,0,7590,5857.0,16,6,1115,0,2271.0,1328,3,1,85,1,22087.0,,,13.8751891442764,100.722417972785
2024-01-22,หทัยราษฎร์ - หทัยราษฎร์ 22,หทัยราษฎร์  22,5,6.0,0,0,0,0,37,26.0,0,0,0,0,3.0,2,0,0,0,0,79.0,,,13.8751891442764,100.722417972785
2024-01-23,ประชาเกษม,ประชาธิปไตย,2253,617.0,49,9,13,52,8751,2951.0,110,27,71,286,1528.0,469,16,9,5,28,17244.0,,,13.766315,100.5066277
2024-01-23,ประชาเกษม,นครราชสีมา,423,79.0,12,4,1,8,1176,405.0,102,48,23,83,272.0,100,35,9,4,9,2793.0,,,13.766315,100.5066277
2024-01-23,ประชาเกษม,กรุงเกษม,875,190.0,30,1,15,80,2583,915.0,131,3,70,372,826.0,280,28,0,6,67,6472.0,,,13.766315,100.5066277
2024-01-24,หน้าหมู่บ้านนันทวัน 5 (ซ.เลียบวารี 11),เลียบวารี,2661,1369.0,12,10,44,12,6855,4677.0,45,12,263,26,1696.0,1197,7,2,29,2,18919.0,,,13.85538,100.847079
2024-01-24,หน้าหมู่บ้านอมรทรัพย์ 1(ซ.เลียบวารี 25),เลียบวารี,2160,1406.0,27,3,98,2,6367,5589.0,76,3,501,4,1961.0,1371,31,1,48,0,19648.0,,,13.85471077,100.83938597
2024-01-24,หน้าหมู่บ้านนันทวัน 10(ซ.เลียบวารี 37),เลียบวารี,2190,1496.0,23,3,118,0,5548,5370.0,66,2,551,4,1857.0,1342,31,1,48,1,18651.0,,,13.85425256,100.83434292
2024-01-24,หน้าหมู่บ้านฉัตรหลวง(ราษฎร์อุทิศ 54),เลียบวารี,3754,1618.0,8,0,73,2,8960,5769.0,24,0,291,4,3507.0,1251,14,0,44,0,25319.0,,,13.840227307,100.7862486
2024-01-24,ปากซอยราษฎร์พัฒนา,ราษฎร์อุทิศ,3941,1614.0,8,0,74,0,7530,6041.0,46,1,520,10,2435.0,1468,22,1,76,3,23790.0,,,13.8380091,100.7819894
2024-01-25,หน้า รร.พิทยาลงกรณ์พิทยาคม,เลียบคลองพิทยาลงกรณ์,287,295.0,0,2,81,0,1615,1587.0,4,0,436,1,504.0,331,0,0,99,0,5242.0,,,13.5260871859794,100.418772918053
2024-01-25,บางขุนเทียนชายทะเล - เลียบคลองพิทยาลงกรณ์,บางขุนเทียนชายทะเล,140,162.0,0,2,15,0,728,619.0,0,0,76,3,251.0,178,0,0,9,0,2183.0,,,13.5282631550051,100.42248322774
2024-01-25,บางขุนเทียนชายทะเล - เลียบคลองพิทยาลงกรณ์,เลียบคลองพิทยาลงกรณ์,436,307.0,1,0,90,1,1265,1216.0,3,0,389,1,390.0,282,0,0,67,0,4448.0,,,13.5282631550051,100.42248322774
2024-01-26,เอกมัยใต้,ทางเข้าออกขนส่งเอกมัย,20,15.0,12,13,0,1,108,94.0,47,25,8,7,79.0,22,12,25,1,0,489.0,,,13.7201071,100.58446437
2024-01-26,เอกมัยใต้,เอกมัย,1060,207.0,29,1,7,1,4357,1081.0,106,6,89,20,971.0,229,17,3,3,9,8196.0,,,13.7201071,100.58446437
2024-01-26,เอกมัยใต้,สุขุมวิท,3273,967.0,119,7,29,14,15027,5180.0,557,44,406,150,3773.0,1179,135,22,42,23,30947.0,,,13.7201071,100.58446437
2024-01-26,สุขุมวิท 42,สุขุมวิท 42,1397,393.0,33,5,61,9,4006,1781.0,131,15,214,41,845.0,302,21,4,12,24,9294.0,,,13.7195070090045,100.58501104124
2024-01-26,สุขุมวิท 42,สุขุมวิท,3273,967.0,119,7,29,14,15027,5180.0,557,44,406,150,3773.0,1179,135,22,42,23,30947.0,,,13.7195070090045,100.58501104124
2024-01-29,บางแค,บางแค,522,219.0,0,0,12,8,1943,987.0,0,0,154,25,443.0,174,0,0,14,4,4505.0,,,13.711753,100.420836
2024-01-29,บางแค,เพชรเกษม,6698,1801.0,234,0,79,196,23062,8566.0,943,1,742,411,6082.0,2249,204,0,79,87,51434.0,,,13.711753,100.420836
2024-01-30,ราชบพิธ - ตีทอง,ตีทอง,1073,359.0,34,30,19,115,4729,1560.0,166,100,137,678,1099.0,278,51,19,12,126,10585.0,,,13.7495339007203,100.500180150391
2024-01-30,ราชบพิธ - ตีทอง,ราชบพิธ,20,11.0,0,0,1,65,71,33.0,0,0,7,92,32.0,6,0,0,1,22,361.0,,,13.7495339007203,100.500180150391
2024-01-30,ปากซอยพระรามที่ 6 ซอย 15,พระรามที่ 6,1902,305.0,9,0,28,95,6993,1515.0,43,0,113,255,732.0,315,9,0,5,9,12328.0,,,13.750782105,100.521703647
2024-01-31,ตลาดเกรียงไกร,เคหะร่มเกล้า 33,571,175.0,10,0,3,1,1468,605.0,40,3,35,5,353.0,139,8,2,5,2,3425.0,,,13.762175,100.729328
2024-01-31,ตลาดเกรียงไกร,เคหะร่มเกล้า (SB),981,460.0,15,0,13,0,2524,1505.0,37,0,53,20,860.0,621,6,0,10,2,7107.0,,,13.762175,100.729328
2024-01-31,ตลาดเกรียงไกร,เคหะร่มเกล้า (EB),688,354.0,6,0,4,1,1940,1539.0,19,0,44,3,643.0,362,6,0,3,2,5614.0,,,13.762175,100.729328
2024-01-31,ตลาดเกรียงไกร,เคหะร่มเกล้า 31,649,204.0,6,0,4,0,1775,735.0,14,0,43,7,591.0,200,5,0,5,1,4239.0,,,13.762175,100.729328
2024-02-01,พหลโยธิน 48,พหลโยธิน,6387,1725.0,160,0,137,10,21289,8412.0,511,0,1298,43,5082.0,1809,104,0,136,5,47108.0,,,13.8861468361446,100.602941929992
2024-02-01,พหลโยธิน 48,พหลโยธิน 48,679,151.0,0,0,2,3,1665,634.0,0,0,23,8,304.0,168,0,0,1,1,3639.0,,,13.8861468361446,100.602941929992
2024-02-02,แฟลตการท่า,กำแพงเพชร 6,2519,706.0,0,0,20,2,7386,3264.0,0,0,173,20,2355.0,833,0,0,36,8,17322.0,,,13.905589,100.592875
2024-02-02,แฟลตการท่า,เชิดวุฒากาศ,2041,743.0,2,0,21,1,5046,2072.0,3,0,245,2,1677.0,538,1,0,39,0,12431.0,,,13.905589,100.592875
2024-02-05,วังหิน,ลาดพร้าววังหิน ,1473,448.0,3,0,15,10,5675,1649.0,10,0,74,91,1356.0,488,0,0,13,21,11326.0,,,13.8318984,100.5918019
2024-02-05,วังหิน,ลาดปลาเค้า,836,229.0,0,0,5,76,3344,1399.0,0,0,46,383,693.0,273,0,0,4,113,7401.0,,,13.8318984,100.5918019
2024-02-05,วังหิน,เสนานิคม 1,1551,396.0,0,0,10,230,5648,2195.0,1,0,48,622,1595.0,484,0,0,7,201,12988.0,,,13.8318984,100.5918019
2024-02-06,ถนนตะนาว (ระหว่างมหรรณพ-สี่กั๊กเสาชิงช้า),ตะนาว,902,202.0,2,0,2,152,3295,1082.0,6,0,27,651,694.0,228,5,0,6,150,7404.0,,,13.75260409,100.49834679
2024-02-06,ถนนมหรรณพ (ระหว่างถนนตะนาว-ถนนดินสอ),มหรรณพ,254,109.0,0,0,2,88,1602,515.0,0,0,4,353,643.0,169,0,0,1,96,3836.0,,,13.753587416,100.499827145
2024-02-07,กรุงเทพกรีฑา 20,กรุงเทพกรีฑา 20,411,178.0,0,0,13,0,1493,743.0,0,0,89,3,384.0,204,0,0,17,0,3535.0,,,13.7415314951884,100.682572832856
2024-02-07,กรุงเทพกรีฑา 20,กรุงเทพกรีฑา 37,123,90.0,0,0,10,3,305,192.0,0,0,19,9,100.0,55,0,0,1,1,908.0,,,13.7415314951884,100.682572832856
2024-02-07,กรุงเทพกรีฑา 20,กรุงเทพกรีฑา,1016,619.0,24,0,24,6,3366,1759.0,48,1,205,25,1018.0,470,17,0,39,9,8646.0,,,13.7415314951884,100.682572832856
2024-02-08,กาญจนาภิเษก 5/1,คู่ขนานกาญจนาภิเษก(มอเตอร์เวย์ 9),1055,348.0,0,0,38,0,3451,1936.0,0,0,269,1,1170.0,504,0,0,55,1,8828.0,,,13.876108388,100.6826331445
2024-02-08,กาญจนาภิเษก 5/1,กาญจนาภิเษก 5/1,2,1.0,0,0,0,0,9,6.0,0,0,0,0,4.0,2,0,0,0,0,24.0,,,13.876108388,100.6826331445
2024-02-08,กาญจนาภิเษก 6,กาญจนาภิเษก 6,1204,459.0,8,0,57,0,4177,2119.0,34,0,486,0,1103.0,421,3,0,54,0,10125.0,,,13.8767014406,100.6821070619
2024-02-08,กาญจนาภิเษก 6,คู่ขนานกาญจนาภิเษก(มอเตอร์เวย์ 9),7,10.0,0,0,0,0,29,52.0,0,0,0,0,8.0,25,0,0,1,0,132.0,,,13.8767014406,100.6821070619
2024-02-09,ทางข้ามข้างวัดสุทัศน์,ตีทอง,1477,342.0,35,26,9,123,3863,1082.0,137,62,57,607,961.0,200,30,24,9,139,9183.0,,,13.75038136,100.50030183
2024-02-09,เสาชิงช้า,ตีทอง,1314,313.0,17,10,8,83,3216,925.0,65,27,53,458,858.0,171,12,12,9,114,7665.0,,,13.75173707,100.500454535
2024-02-09,เสาชิงช้า,ดินสอ,563,81.0,21,3,3,29,2245,364.0,80,18,18,153,638.0,116,19,5,1,41,4398.0,,,13.75173707,100.500454535
2024-02-09,เสาชิงช้า,บำรุงเมือง,2555,520.0,26,18,23,244,8281,2363.0,113,35,110,874,1936.0,383,23,12,17,273,17806.0,,,13.75173707,100.500454535
2024-02-12,สำราญราษฎร์,มหาไชย,1611,297.0,19,0,4,51,5044,1667.0,97,1,84,333,1874.0,450,19,0,24,118,11693.0,,,13.752247,100.504473
2024-02-12,สำราญราษฎร์,บำรุงเมือง,2555,520.0,26,18,23,244,8281,2363.0,113,35,110,874,1936.0,383,23,12,17,273,17806.0,,,13.752247,100.504473
2024-02-12,สำราญราษฎร์ (ระหว่างถนนมหาไชย - ถนนศิริพงษ์),สำราญราษฎร์,197,75.0,0,0,1,23,665,190.0,0,0,7,117,128.0,48,0,0,0,13,1464.0,,,13.75298567,100.503498148
2024-02-13,วัดหลักสี่,กำแพงเพชร 6,3033,679.0,2,0,19,1,8745,2777.0,5,0,150,7,2169.0,606,1,0,30,4,18228.0,,,13.888564,100.583217
2024-02-13,วัดหลักสี่,ทางข้ามทางรถไฟสายเหนือ,1018,519.0,0,0,2,0,3179,1808.0,4,0,45,0,907.0,500,3,0,4,0,7989.0,,,13.888564,100.583217
2024-02-14,ถนนดินสอ (ระหว่างถนนมหรรณพ - เสาชิงช้า),ดินสอ,1609,377.0,32,19,12,75,7061,1902.0,148,70,62,588,1744.0,351,34,18,4,136,14242.0,,,13.752785584,100.501050067
2024-02-14,หน้า รร.เบญจมราชาลัย,ศิริพงษ์,944,200.0,16,0,2,141,3471,746.0,28,0,13,506,1163.0,185,9,0,2,203,7629.0,,,13.75108283,100.50191017
2024-02-14,หน้า รร.วัดสุทัศน์,อุณากรรณ,281,71.0,1,0,9,85,1067,354.0,8,0,22,229,314.0,59,4,0,0,48,2552.0,,,13.74896259,100.50140997
2024-02-15,เชื่อมสัมพันธ์  - สกุลดี,เชื่อมสัมพันธ์,636,525.0,7,0,48,1,2137,2060.0,25,0,350,4,532.0,479,2,0,61,0,6867.0,,,13.859958,100.864477
2024-02-15,เชื่อมสัมพันธ์  - สกุลดี,สกุลดี,1021,752.0,8,0,58,1,3375,2923.0,19,0,479,0,817.0,554,12,0,73,0,10092.0,,,13.859958,100.864477
2024-02-15,ประชาร่วมใจ 31,ประชาร่วมใจ 31,59,19.0,0,0,1,0,142,51.0,0,0,4,2,36.0,26,0,0,1,1,342.0,,,13.834875,100.766753
2024-02-15,ประชาร่วมใจ 31,ประชาร่วมใจ,1086,704.0,21,1,25,4,4036,2728.0,69,4,194,14,1186.0,785,22,0,16,1,10896.0,,,13.834875,100.766753
2024-02-16,บางบอน 5 ซอย 5,บางบอน 5,2109,991.0,16,0,111,14,5760,4889.0,23,0,979,28,1979.0,1198,12,0,115,3,18227.0,,,13.649481168,100.3583913876
2024-02-16,บางบอน 5 ซอย 5,บางบอน 5 ซอย 5,269,301.0,0,0,30,0,1025,1270.0,0,0,399,3,371.0,418,0,0,109,1,4196.0,,,13.649481168,100.3583913876
2024-02-19,สี่กั๊กเสาชิงช้า,เฟื่องนคร,400,148.0,0,0,1,95,2699,888.0,6,0,19,399,666.0,137,0,0,3,48,5509.0,,,13.751469,100.498186
2024-02-19,สี่กั๊กเสาชิงช้า,ตะนาว,380,103.0,2,0,0,94,1738,611.0,4,0,9,271,395.0,107,0,0,1,51,3766.0,,,13.751469,100.498186
2024-02-19,สี่กั๊กเสาชิงช้า,บำรุงเมือง,1272,287.0,3,0,5,76,4039,1364.0,41,0,31,533,831.0,240,2,0,2,126,8852.0,,,13.751469,100.498186
2024-02-19,ถนนราชบพิธ (ระหว่างถนนตีทอง - ถนนเฟื่องนคร),ราชบพิธ,163,38.0,0,0,0,201,703,226.0,0,0,3,396,198.0,33,0,0,1,137,2099.0,,,13.749584593,100.498905245
2024-02-19,ถนนดินสอ (ระหว่าง อ.ประชาธิปไตย - ถนนมหรรณพ),ดินสอ,1304,360.0,35,21,13,99,5167,2020.0,206,89,49,461,964.0,306,31,16,14,75,11230.0,,,13.754823997,100.50141048
2024-02-20,ประเวศ,เฉลิมพระเกียรติ ร.9,2482,936.0,0,0,97,1,6996,3928.0,11,0,616,11,1745.0,919,1,0,76,7,17826.0,,,13.721375,100.6978
2024-02-20,ประเวศ,อ่อนนุช,7285,2985.0,35,3,241,9,22047,11309.0,141,23,1820,43,6010.0,2786,44,5,213,9,55008.0,,,13.721375,100.6978
2024-02-21,สุเหร่าคลองหนึ่ง ซ.15,เจริญพัฒนา,397,327.0,2,0,7,0,974,804.0,0,0,90,0,203.0,134,0,0,12,0,2950.0,,,13.8419247426,100.713161564
2024-02-21,สุเหร่าคลองหนึ่ง ซ.15,สุเหร่าคลองหนึ่ง ซ.15,300,102.0,0,0,4,0,461,274.0,0,0,9,4,120.0,43,0,0,4,1,1322.0,,,13.8419247426,100.713161564
2024-02-21,สุเหร่าคลองหนึ่ง ซ.15,สุเหร่าคลองหนึ่ง,705,588.0,0,0,18,1,2870,1939.0,0,0,122,6,956.0,635,0,0,16,1,7857.0,,,13.8419247426,100.713161564
2024-02-22,หน้าหมู่บ้านพรทิพา 4,หนองแขม - วัดศรีนวล,592,288.0,11,0,5,0,1608,995.0,45,1,45,8,347.0,146,13,0,12,1,4117.0,,,13.6689672,100.3410964
2024-02-22,ชุมชนสวัสดิการหนองแขม,สวัสดิการ 1,343,214.0,1,0,22,0,771,551.0,0,0,111,0,195.0,90,0,0,16,0,2314.0,,,13.690631,100.361844
2024-02-22,หน้าวัดศรีนวล,หนองแขม-วัดศรีนวล,786,341.0,0,0,12,0,2281,1261.0,0,0,34,0,639.0,303,0,0,3,0,5660.0,,,13.6553025,100.3436698
2024-02-22,ปากซอยเลียบคลองภาษีเจริญฝั่งใต้ 2/1,เลียบคลองภาษีเจริญฝั่งใต้,1222,596.0,0,0,35,5,5247,2780.0,0,0,225,18,1349.0,762,0,0,43,3,12285.0,,,13.68807852,100.3789115
2024-02-22,ปากซอยเลียบคลองภาษีเจริญฝั่งใต้ 6,เลียบคลองภาษีเจริญฝั่งใต้,459,250.0,24,0,7,0,1806,1053.0,95,0,43,0,646.0,250,17,0,5,0,4655.0,,,13.66716,100.342117
2024-02-23,ปากซอยวิภาวดี 25,กำแพงเพชร 6,1876,497.0,3,0,25,2,5332,1688.0,12,0,175,10,1746.0,628,3,0,12,1,12010.0,,,13.8614175235025,100.568179722644
2024-02-23,ปากซอยวิภาวดี 25,วิภาวดีรังสิต 25,167,74.0,0,0,0,0,485,308.0,0,0,5,1,137.0,67,0,0,1,0,1245.0,,,13.8614175235025,100.568179722644
2024-02-27,เทพรักษ์ - สุขาภิบาล 5,สุขาภิบาล  5,3328,1277.0,1,1,63,1,11283,5236.0,16,8,870,3,3284.0,1388,2,2,83,0,26846.0,,,13.8754764951476,100.648161153702
2024-02-27,เทพรักษ์ - สุขาภิบาล 5,เทพรักษ์,6892,2210.0,1,3,124,1,20254,8220.0,2,6,1174,5,4936.0,1918,3,0,196,0,45945.0,,,13.8754764951476,100.648161153702
2024-02-27,ปากซอยเทพรักษ์ 25,เทพรักษ์,4551,1280.0,1,0,77,0,13278,5312.0,5,0,776,0,3488.0,1340,3,0,105,1,30217.0,,,13.8867136230833,100.61558506856
2024-02-27,ปากซอยเทพรักษ์ 42,เทพรักษ์,4222,1043.0,2,0,54,1,12221,4571.0,4,0,889,4,3688.0,1228,2,0,79,0,28008.0,,,13.8825253245643,100.623227184372
2024-02-28,มิตรไมตรี 3 - มิตรไมตรี 4,มิตรไมตรี 3,379,251.0,0,1,40,0,1229,907.0,1,0,74,1,303.0,159,0,0,10,0,3355.0,,,13.859496,100.854094
2024-02-28,มิตรไมตรี 3 - มิตรไมตรี 4,มิตรไมตรี 4,134,53.0,0,0,0,0,250,141.0,0,0,4,0,82.0,32,0,0,2,0,698.0,,,13.859496,100.854094
2024-02-28,มิตรไมตรี 3 - มิตรไมตรี 4,มิตรไมตรี,1144,677.0,18,0,39,4,3013,2393.0,43,0,351,10,925.0,699,21,0,66,0,9403.0,,,13.859496,100.854094
2024-02-29,ปากซอยเจริญนคร 39,เจริญนคร,3251,742.0,60,0,47,146,11024,3769.0,204,0,174,476,3251.0,656,75,0,23,112,24010.0,,,13.712059577545,100.501181110489
