type,coords,ticket_id,organization,comment photo,photo_after,address,subdistrict,district,province,timestamp,state,star,count_reopen,last_activity
Point,"[100.58286, 13.73499]",2025-V8BXHP,"กรุงเทพมหานคร, เขตวัฒนา, ฝ่ายรักษาความสะอาดฯ เขตวัฒนา",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/e12a7595ff50a67c84f7c59dbd4ad2d2.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/c88953fc2030df375916032f42bac2af.png,95 ซอย ทองหล่อ 17 แขวงคลองตันเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย,คลองตันเหนือ,วัฒนา,จังหวัดกรุงเทพฯ,2025-05-05 10:42:30,รับเรื่อง,1.0,1,2025-05-05 10:42:30
Point,"[100.56973, 13.7522]",2025-49TW4T,"กรุงเทพมหานคร, เขตห้วยขวาง, สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัด (พมจ.) ส่วนกลาง, พมจ.กรุงเทพมหานคร",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/35a89c0fc01118e1a16ddea496d2f659.jpg,,QH29+QW6 แขวงบางกะปิ เขตห้วยขวาง กรุงเทพมหานคร 10310 ประเทศไทย,บางกะปิ,ห้วยขวาง,กรุงเทพมหานคร,2025-05-05 10:41:13,ส่งต่อ(ใหม่),,0,2025-05-05 10:41:13
Point,"[100.5439, 13.70718]",BAYM99,"ร้องทุกข์ กทม. 1555, กรุงเทพมหานคร, เขตยานนาวา, ฝ่ายสิ่งแวดล้อมฯ เขตยานนาวา",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/8d95f4688d75cacb2bf7308ef7bbec06.jpg,,321 19 ซอย อมร แขวงช่องนนทรี เขตยานนาวา กรุงเทพมหานคร 10120 ประเทศไทย,ช่องนนทรี,ยานนาวา,กรุงเทพมหานคร,2025-05-05 10:39:15,กำลังดำเนินการ,,0,2025-05-05 10:39:15
Point,"[100.7096, 13.87797]",2025-JL69D4,"กรุงเทพมหานคร, สำนักสิ่งแวดล้อม กทม., เขตคลองสามวา, ฝ่ายเทศกิจ เขตคลองสามวา",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/0ed628c4b295acca938d57c509c3308e.jpg,,VPH5+6R กรุงเทพมหานคร ประเทศไทย,สามวาตะวันตก,คลองสามวา,กรุงเทพมหานคร,2025-05-05 10:38:58,กำลังดำเนินการ,,0,2025-05-05 10:38:58
Point,"[100.54369, 13.707]",AGC4XG,"ร้องทุกข์ กทม. 1555, กรุงเทพมหานคร, เขตยานนาวา, ฝ่ายเทศกิจ เขตยานนาวา",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/9965caa0fece108dca20b302d6eeb3b4.jpg,,390 ถนน นางลิ้นจี่ แขวงช่องนนทรี เขตยานนาวา กรุงเทพมหานคร 10120 ประเทศไทย,ช่องนนทรี,ยานนาวา,กรุงเทพมหานคร,2025-05-05 10:37:56,กำลังดำเนินการ,,0,2025-05-05 10:37:56
Point,"[100.63149, 13.79085]",EJ8B4V,"ร้องทุกข์ กทม. 1555, กรุงเทพมหานคร, เขตบางกะปิ, ฝ่ายสิ่งแวดล้อมฯ เขตบางกะปิ",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/56de57419194b79fc467a65c4c5ae941.jpg,,2912/1 ถนน ลาดพร้าว แขวงคลองจั่น บางกะปิ กรุงเทพมหานคร 10240 ประเทศไทย,คลองจั่น,บางกะปิ,กรุงเทพมหานคร,2025-05-05 10:32:40,กำลังดำเนินการ,,0,2025-05-05 10:32:40
Point,"[100.51828, 13.75567]",2025-2DEDYC,"กรุงเทพมหานคร, เขตดุสิต",https://storage.googleapis.com/traffy_public_bucket/TeamChadChart/fondue_photo.png,https://storage.googleapis.com/traffy_public_bucket/TeamChadChart/fondue_photo.png,504/2 ซ. หลานหลวง 12 แขวงสี่แยกมหานาค เขตดุสิต กรุงเทพมหานคร 10300 ประเทศไทย,สี่แยกมหานาค,ดุสิต,กรุงเทพมหานคร,2025-05-05 10:30:39,ไม่เกี่ยวข้อง,,0,2025-05-05 10:30:39
Point,"[100.71489, 13.76246]",2025-BZK2RN,"กรุงเทพมหานคร, เขตลาดกระบัง, ฝ่ายรักษาความสะอาดฯ เขตลาดกระบัง",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/04a7a94be4455c2f3763f5e26fa6af27.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/0beb44cade9a2783bfcdb188b5a6e9e9.png,90 ซอย เคหะร่มเกล้า 41 แขวงคลองสองต้นนุ่น เขตลาดกระบัง กรุงเทพมหานคร 10520 ประเทศไทย,คลองสองต้นนุ่น,ลาดกระบัง,กรุงเทพมหานคร,2025-05-05 10:29:19,เสร็จสิ้น,,0,2025-05-05 10:29:19
Point,"[100.51828, 13.75567]",2025-RWJAWY,"กรุงเทพมหานคร, เขตดุสิต",https://storage.googleapis.com/traffy_public_bucket/TeamChadChart/fondue_photo.png,https://storage.googleapis.com/traffy_public_bucket/TeamChadChart/fondue_photo.png,504/2 ซ. หลานหลวง 12 แขวงสี่แยกมหานาค เขตดุสิต กรุงเทพมหานคร 10300 ประเทศไทย,สี่แยกมหานาค,ดุสิต,กรุงเทพมหานคร,2025-05-05 10:29:11,ไม่เกี่ยวข้อง,,0,2025-05-05 10:29:11
Point,"[100.51828, 13.75567]",2025-9HCAJX,"กรุงเทพมหานคร, เขตดุสิต",https://storage.googleapis.com/traffy_public_bucket/TeamChadChart/fondue_photo.png,https://storage.googleapis.com/traffy_public_bucket/TeamChadChart/fondue_photo.png,504/2 ซ. หลานหลวง 12 แขวงสี่แยกมหานาค เขตดุสิต กรุงเทพมหานคร 10300 ประเทศไทย,สี่แยกมหานาค,ดุสิต,กรุงเทพมหานคร,2025-05-05 10:27:25,ไม่เกี่ยวข้อง,,0,2025-05-05 10:27:25
Point,"[100.71489, 13.76246]",2025-7LXC73,"กรุงเทพมหานคร, เขตลาดกระบัง, ฝ่ายรักษาความสะอาดฯ เขตลาดกระบัง",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/1cbddcff4d53310af73527ebd8421417.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/4a69c4058e8d085608cf1dc5cf0611ad.png,90 ซอย เคหะร่มเกล้า 41 แขวงคลองสองต้นนุ่น เขตลาดกระบัง กรุงเทพมหานคร 10520 ประเทศไทย,คลองสองต้นนุ่น,ลาดกระบัง,กรุงเทพมหานคร,2025-05-05 10:27:05,เสร็จสิ้น,,0,2025-05-05 10:27:05
Point,"[100.71489, 13.76246]",2025-LD28KL,"กรุงเทพมหานคร, เขตลาดกระบัง, ฝ่ายรักษาความสะอาดฯ เขตลาดกระบัง",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/01a24e7d1fb5a56823fcbb524c3e63ce.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/e11778923f1ebcda78542972bbbacacb.png,90 ซอย เคหะร่มเกล้า 41 แขวงคลองสองต้นนุ่น เขตลาดกระบัง กรุงเทพมหานคร 10520 ประเทศไทย,คลองสองต้นนุ่น,ลาดกระบัง,กรุงเทพมหานคร,2025-05-05 10:27:03,เสร็จสิ้น,,0,2025-05-05 10:27:03
Point,"[100.48311, 13.71778]",2025-XAGNWC,"กรุงเทพมหานคร, เขตธนบุรี, กรมทางหลวงชนบท กระทรวงคมนาคม",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/f23dd3c867032a4534c8959f855481ce.jpg,,103 ถ. ราชพฤกษ์ แขวงบุคคโล เขตธนบุรี กรุงเทพมหานคร 10600 ประเทศไทย,บุคคโล,ธนบุรี,กรุงเทพมหานคร,2025-05-05 10:24:19,ส่งต่อ(ใหม่),,0,2025-05-05 10:24:19
Point,"[100.59194, 13.78238]",2025-C2LMNT,"กรุงเทพมหานคร, เขตวังทองหลาง, สำนักการระบายน้ำ กทม.",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/3836667ce087fc41f7405fad3b3af82d.jpg,,176 ลาดพร้าว( ซอย .80 ) แขวงวังทองหลาง เขตวังทองหลาง กรุงเทพมหานคร 10310 ประเทศไทย,วังทองหลาง,วังทองหลาง,กรุงเทพมหานคร,2025-05-05 10:24:00,ส่งต่อ(ใหม่),,0,2025-05-05 10:24:00
Point,"[100.62667, 13.70301]",2025-6AXDEY,"กรุงเทพมหานคร, เขตสวนหลวง",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/47b0d84ead6339dbe8fd5582bdb3cbd0.jpg,,600 สุขุมวิท 77 แขวงสวนหลวง เขตสวนหลวง กรุงเทพมหานคร 10260 ประเทศไทย,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,2025-05-05 10:23:12,รอรับเรื่อง,,0,2025-05-05 10:23:12
Point,"[100.56499, 13.73389]",2025-3PJ77T,"กรุงเทพมหานคร, เขตวัฒนา, ฝ่ายรักษาความสะอาดฯ เขตวัฒนา",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/98c35d346c9e1cfcaac2035ce9fcd0a8.jpg,,513/2 ถนนสุขุมวิท ปากซอยสุขุมวิท29 แขวงคลองเตยเหนือ เขตวัฒนา แขวงคลองเตยเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย,คลองเตยเหนือ,วัฒนา,จังหวัดกรุงเทพมหานคร,2025-05-05 10:22:03,รับเรื่อง,,0,2025-05-05 10:22:03
Point,"[100.49914, 13.75712]",VHJVT6,"ร้องทุกข์ กทม. 1555, กรุงเทพมหานคร, เขตพระนคร",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/1498fad6d1acd5d6c8ed6580e3bc639b.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/d9a963a64a9d6d9c8a9442f1a11a8710.png,QF4X+QQR ซอย ราชดำเนินกลางใต้ แขวงวัดบวรนิเวศ เขตพระนคร กรุงเทพมหานคร 10200 ประเทศไทย,บวรนิเวศ,พระนคร,กรุงเทพมหานคร,2025-05-05 10:20:54,เสร็จสิ้น,,0,2025-05-05 10:20:54
Point,"[100.84538, 13.77456]",2025-YXTF8Y,"กรุงเทพมหานคร, เขตหนองจอก",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/b7b172e370e97c66317c4e541afe8711.jpg,,103/2842 ซอย เคหะชุมชนฉลองกรุง แขวงลำต้อยติ่ง เขตหนองจอก กรุงเทพมหานคร 10530 ประเทศไทย,ลำต้อยติ่ง,หนองจอก,กรุงเทพมหานคร,2025-05-05 10:19:35,กำลังดำเนินการ,,0,2025-05-05 10:19:35
Point,"[100.64421, 13.78034]",2025-C6T842,"กรุงเทพมหานคร, เขตบางกะปิ, ฝ่ายโยธา เขตบางกะปิ",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/e21191e25750c8f4ee4d2439fec3aeea.jpg,,33 ถ. แฮปปี้แลนด์สาย 1 แขวงคลองจั่น บางกะปิ กรุงเทพมหานคร 10240 ประเทศไทย,คลองจั่น,บางกะปิ,กรุงเทพมหานคร,2025-05-05 10:17:13,กำลังดำเนินการ,,0,2025-05-05 10:17:13
Point,"[100.64421, 13.78034]",2025-Z6A7HX,"กรุงเทพมหานคร, เขตบางกะปิ, ฝ่ายโยธา เขตบางกะปิ",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/e24c2aebd359b0605119c77db4fdf794.jpg,,33 ถ. แฮปปี้แลนด์สาย 1 แขวงคลองจั่น บางกะปิ กรุงเทพมหานคร 10240 ประเทศไทย,คลองจั่น,บางกะปิ,กรุงเทพมหานคร,2025-05-05 10:15:49,กำลังดำเนินการ,,0,2025-05-05 10:15:49
Point,"[100.59432, 13.70337]",2025-C6MBWJ,"กรุงเทพมหานคร, เขตคลองเตย, ฝ่ายโยธา เขตคลองเตย",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/06a92ecbaf653c831fe406620f2e29b0.jpg,,585/3 สุขุมวิท แขวงพระโขนง เขตคลองเตย กรุงเทพมหานคร 10110 ประเทศไทย,พระโขนง,คลองเตย,กรุงเทพมหานคร,2025-05-05 10:15:28,กำลังดำเนินการ,,0,2025-05-05 10:15:28
Point,"[100.55229, 13.73247]",2025-3EDKHP,"กรุงเทพมหานคร, เขตคลองเตย, สำนักสิ่งแวดล้อม กทม.",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/50f4d2cc656d160c931f832f5958a86b.jpg,,PHM2+2W กรุงเทพมหานคร ประเทศไทย,คลองเตย,คลองเตย,กรุงเทพมหานคร,2025-05-05 10:12:34,ส่งต่อ(ใหม่),,0,2025-05-05 10:12:34
Point,"[100.65331, 13.78093]",2025-W22YY6,"กรุงเทพมหานคร, เขตบึงกุ่ม, ฝ่ายเทศกิจ เขตบึงกุ่ม",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/1766d54318e17825fc298193fc00e4c1.jpg,,185/3 นวมินทร์ แขวงคลองกุ่ม เขตบึงกุ่ม กรุงเทพมหานคร 10240 ประเทศไทย,คลองกุ่ม,บึงกุ่ม,กรุงเทพมหานคร,2025-05-05 10:10:48,รอรับเรื่อง,,0,2025-05-05 10:10:48
Point,"[100.42893, 13.66394]",2025-4X28WD,"กรุงเทพมหานคร, เขตบางขุนเทียน, สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส. กทม.)",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/af7d73cfec5f086b882423d40acfbaba.jpg,,MC7H+GHV บางขุนเทียน 14 แขวงแสมดำ เขตบางขุนเทียน กรุงเทพมหานคร 10150 ประเทศไทย,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,2025-05-05 10:09:32,ส่งต่อ(ใหม่),,0,2025-05-05 10:09:32
Point,"[100.49792, 13.7617]",2025-MJTFCF,"กรุงเทพมหานคร, เขตพระนคร",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/b07db25697a7b8f9795472fd2f6c96fe.jpg,,210 ถ. จักรพงษ์ แขวงตลาดยอด เขตพระนคร กรุงเทพมหานคร 10200 ประเทศไทย,ตลาดยอด,พระนคร,กรุงเทพมหานคร,2025-05-05 10:07:06,รอรับเรื่อง,,0,2025-05-05 10:07:06
Point,"[100.62203, 13.65399]",2025-NR76WK,"กรุงเทพมหานคร, เขตบางนา, เทศบาลตำบลด่านสำโรง จ.สมุทรปราการ",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/c54212d2482d73e14deaab26cd0b5b5f.jpg,,5/45 ซอย หมู่บ้านเทพนฤมิตร แขวงบางนาใต้ เขตบางนา กรุงเทพมหานคร 10270 ประเทศไทย,บางนาใต้,บางนา,จังหวัดกรุงเทพมหานคร,2025-05-05 10:06:48,ส่งต่อ(ใหม่),,0,2025-05-05 10:06:48
Point,"[100.57588, 13.77582]",2025-YFBH3C,"กรุงเทพมหานคร, เขตห้วยขวาง, ฝ่ายโยธา เขตห้วยขวาง",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/df58503a91153a0d529e8c357ce899c4.jpg,,240 ซอย สุจริต แขวงห้วยขวาง เขตห้วยขวาง กรุงเทพมหานคร 10310 ประเทศไทย,ห้วยขวาง,ห้วยขวาง,กรุงเทพมหานคร,2025-05-05 10:03:41,รอรับเรื่อง,,0,2025-05-05 10:03:41
Point,"[100.50394, 13.7331]",2025-X27Z2N,"กรุงเทพมหานคร, เขตคลองสาน, ฝ่ายรักษาความสะอาดฯ เขตคลองสาน",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/bf30fa3b49a62f1e8641f7a8cbac18ad.jpg,,111 ถ. สมเด็จเจ้าพระยา แขวงคลองสาน คลองสาน กรุงเทพมหานคร 10600 ประเทศไทย,คลองสาน,คลองสาน,กรุงเทพมหานคร,2025-05-05 09:57:49,กำลังดำเนินการ,,0,2025-05-05 09:57:49
Point,"[100.57588, 13.77582]",2025-D2FU4X,"กรุงเทพมหานคร, เขตห้วยขวาง, สำนักงานก่อสร้างและบูรณะ สำนักการโยธา (สกบ.สนย.) กทม., สำนักการโยธา กทม., สำนักงานควบคุมอาคาร สำนักการโยธา (สคอ.สนย.) กทม.",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/8d88f060075413dce7d661eae5b9a4ba.jpg,,240 ซอย สุจริต แขวงห้วยขวาง เขตห้วยขวาง กรุงเทพมหานคร 10310 ประเทศไทย,ห้วยขวาง,ห้วยขวาง,กรุงเทพมหานคร,2025-05-05 09:57:46,กำลังดำเนินการ,,0,2025-05-05 09:57:46
Point,"[100.57588, 13.77582]",2025-6DYPYP,"กรุงเทพมหานคร, เขตห้วยขวาง, สำนักงานก่อสร้างและบูรณะ สำนักการโยธา (สกบ.สนย.) กทม., สำนักการโยธา กทม., สำนักงานควบคุมอาคาร สำนักการโยธา (สคอ.สนย.) กทม.",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/c6351f6be443ae7b6a4fc1be5ddda5de.jpg,,240 ซอย สุจริต แขวงห้วยขวาง เขตห้วยขวาง กรุงเทพมหานคร 10310 ประเทศไทย,ห้วยขวาง,ห้วยขวาง,กรุงเทพมหานคร,2025-05-05 09:55:55,กำลังดำเนินการ,,0,2025-05-05 09:55:55
Point,"[100.49067, 13.74648]",2025-XP9FVE,"กรุงเทพมหานคร, เขตพระนคร",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/ba37bb9ead8101165a3658468be00220.jpg,,264 ถ. ท้ายวัง แขวงพระบรมมหาราชวัง เขตพระนคร กรุงเทพมหานคร 10200 ประเทศไทย,พระบรมมหาราชวัง,พระนคร,กรุงเทพมหานคร,2025-05-05 09:55:06,รอรับเรื่อง,,0,2025-05-05 09:55:06
Point,"[100.57588, 13.77582]",2025-LTM4UU,"กรุงเทพมหานคร, เขตห้วยขวาง, สำนักงานก่อสร้างและบูรณะ สำนักการโยธา (สกบ.สนย.) กทม., สำนักการโยธา กทม., สำนักงานควบคุมอาคาร สำนักการโยธา (สคอ.สนย.) กทม.",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/f29f412da2005dfb64ba3cc233c364b0.jpg,,240 ซอย สุจริต แขวงห้วยขวาง เขตห้วยขวาง กรุงเทพมหานคร 10310 ประเทศไทย,ห้วยขวาง,ห้วยขวาง,กรุงเทพมหานคร,2025-05-05 09:54:44,กำลังดำเนินการ,,0,2025-05-05 09:54:44
Point,"[100.60702, 13.71115]",2025-N2YAAG,"กรุงเทพมหานคร, เขตสวนหลวง",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/d84334179dcfe90896261ec650c4d608.jpg,,462/13 ถ. อ่อนนุช แขวงสวนหลวง เขตสวนหลวง กรุงเทพมหานคร 10250 ประเทศไทย,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,2025-05-05 09:54:33,รอรับเรื่อง,,0,2025-05-05 09:54:33
Point,"[100.50584, 13.77226]",2025-BPW3Z2,"กรุงเทพมหานคร, เขตดุสิต, ฝ่ายรักษาความสะอาดฯ เขตดุสิต",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/38f24a7ab454b4a453e1c01d9c6e77b4.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/c21f3d8ba9bfc5fc7f151afbe8299bba.png,394 ถ. สามเสน แขวงดุสิต เขตดุสิต กรุงเทพมหานคร 10300 ประเทศไทย,ดุสิต,ดุสิต,กรุงเทพมหานคร,2025-05-05 09:52:50,เสร็จสิ้น,,0,2025-05-05 09:52:50
Point,"[100.50888, 13.70387]",2025-GHF69T,"กรุงเทพมหานคร, เขตบางคอแหลม, การไฟฟ้านครหลวง เขตยานนาวา, การไฟฟ้านครหลวง MEA",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/d001dc4e77b3dbac32c562fbd5ef3041.jpg,,434/1 ถ. เจริญกรุง แขวงวัดพระยาไกร เขตบางคอแหลม กรุงเทพมหานคร 10120 ประเทศไทย,วัดพระยาไกร,บางคอแหลม,กรุงเทพมหานคร,2025-05-05 09:52:30,ส่งต่อ(ใหม่),,0,2025-05-05 09:52:30
Point,"[100.59476, 13.71482]",2025-3PK33W,"กรุงเทพมหานคร, เขตวัฒนา, องค์การขนส่งมวลชนกรุงเทพ (ขสมก.)",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/c06e0ea3a5178089ec753a534458ecfb.jpg,,18/4 ถ. สุขุมวิท แขวงพระโขนงเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย,พระโขนงเหนือ,วัฒนา,กรุงเทพมหานคร,2025-05-05 09:51:28,ส่งต่อ(ใหม่),,0,2025-05-05 09:51:28
Point,"[100.6842, 13.75961]",2025-FXZ2GL,"กรุงเทพมหานคร, เขตสะพานสูง, สน.บางชัน, กองบัญชาการตำรวจนครบาล (บช.น.), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบังคับการตำรวจนครบาล 4 (บก.น.4)",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/4eb21c7b81655e6637a6b3eb49a4d4b9.jpg,,99 ซอย หมู่บ้านชัยพฤกษ์ แขวงสะพานสูง สะพานสูง กรุงเทพมหานคร 10240 ประเทศไทย,สะพานสูง,สะพานสูง,กรุงเทพมหานคร,2025-05-05 09:49:08,ส่งต่อ(ใหม่),,0,2025-05-05 09:49:08
Point,"[100.68303, 13.68031]",2025-9DCL3W,"กรุงเทพมหานคร, เขตประเวศ",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/a624815d2abb8e23d36f11d54ab57f7c.jpg,,36-37 ซอย ฤกษ์ดี 2 แขวงดอกไม้ เขตประเวศ กรุงเทพมหานคร 10250 ประเทศไทย,ดอกไม้,ประเวศ,กรุงเทพมหานคร,2025-05-05 09:48:39,กำลังดำเนินการ,,0,2025-05-05 09:48:39
Point,"[100.53414, 13.70563]",2025-2JZ9FR,"กรุงเทพมหานคร, เขตสาทร, ฝ่ายโยธา เขตสาทร",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/dbb928000337ae497087dc4c80766d6b.jpg,,1569/24 ถ. จันทน์ แขวงทุ่งวัดดอน เขตสาทร กรุงเทพมหานคร 10120 ประเทศไทย,ทุ่งวัดดอน,สาทร,กรุงเทพมหานคร,2025-05-05 09:48:13,กำลังดำเนินการ,,0,2025-05-05 09:48:13
Point,"[100.6842, 13.75961]",2025-ANDEX6,"กรุงเทพมหานคร, เขตสะพานสูง, สน.บางชัน, กองบัญชาการตำรวจนครบาล (บช.น.), สำนักงานตำรวจแห่งชาติ (Royal Thai Police), กองบังคับการตำรวจนครบาล 4 (บก.น.4)",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/7499e79ab7b6fad4cf2e4db22b172c8e.jpg,,99 ซอย หมู่บ้านชัยพฤกษ์ แขวงสะพานสูง สะพานสูง กรุงเทพมหานคร 10240 ประเทศไทย,สะพานสูง,สะพานสูง,กรุงเทพมหานคร,2025-05-05 09:47:46,ส่งต่อ(ใหม่),,0,2025-05-05 09:47:46
Point,"[100.47016, 13.66447]",2025-XWGNBZ,"กรุงเทพมหานคร, เขตจอมทอง",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/7031e1249d1ac957e6482bf9c90bb651.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/87ca7f8cdc020e264e34fa571368fa78.png,381 ถนน พุทธบูชา แขวงบางมด เขตจอมทอง กรุงเทพมหานคร 10150 ประเทศไทย,บางมด,จอมทอง,กรุงเทพมหานคร,2025-05-05 09:46:32,รอรับเรื่อง,,1,2025-05-05 09:46:32
Point,"[100.47794, 13.75713]",XDPY7Y,"ร้องทุกข์ กทม. 1555, กรุงเทพมหานคร, เขตบางกอกน้อย, ศูนย์ควบคุมระบบป้องกันน้ำท่วม กทม., สำนักการโยธา กทม., สำนักงานก่อสร้างและบูรณะ สำนักการโยธา (สกบ.สนย.) กทม.",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/e5ee96c15c6ca4295e640cb3b367e572.jpg,,12 ถนน อิสรภาพ แขวงศิริราช เขตบางกอกน้อย กรุงเทพมหานคร 10700 ประเทศไทย,บ้านช่างหล่อ,บางกอกน้อย,กรุงเทพมหานคร,2025-05-05 09:44:52,รับเรื่อง,,0,2025-05-05 09:44:52
Point,"[100.64558, 13.80465]",2025-UE8L2V,"กรุงเทพมหานคร, เขตบึงกุ่ม, ฝ่ายสิ่งแวดล้อมฯ เขตบึงกุ่ม",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/d193d53fadee6453e8e7cb9541b3e955.jpg,,19/41 ซอย นวมินทร์ 103 แขวงนวมินทร์ เขตบึงกุ่ม กรุงเทพมหานคร 10230 ประเทศไทย,นวมินทร์,บึงกุ่ม,จังหวัดกรุงเทพมหานคร,2025-05-05 09:44:47,กำลังดำเนินการ,,0,2025-05-05 09:44:47
Point,"[100.52875, 13.7213]",2025-X2U6ED,"กรุงเทพมหานคร, เขตสาทร, สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส. กทม.), สำนักงานระบบขนส่ง สขส.สจส. กทม.",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/432b38f90c596d113eaebdd1d00e1b17.jpg,,PGCH+GFF ถ. สาทรใต้ แขวงยานนาวา เขตสาทร กรุงเทพมหานคร 10120 ประเทศไทย,ยานนาวา,สาทร,กรุงเทพมหานคร,2025-05-05 09:44:29,ส่งต่อ(ใหม่),,0,2025-05-05 09:44:29
Point,"[100.68303, 13.68031]",2025-C4PCFE,"กรุงเทพมหานคร, เขตประเวศ, ฝ่ายเทศกิจ เขตประเวศ",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/214eec84d3cd7e5402eab7693640b6c1.jpg,,36-37 ซอย ฤกษ์ดี 2 แขวงดอกไม้ เขตประเวศ กรุงเทพมหานคร 10250 ประเทศไทย,ดอกไม้,ประเวศ,กรุงเทพมหานคร,2025-05-05 09:44:25,กำลังดำเนินการ,,0,2025-05-05 09:44:25
Point,"[100.42241, 13.63746]",2025-6J8CR4,"กรุงเทพมหานคร, สำนักสิ่งแวดล้อม กทม., เขตบางขุนเทียน, ฝ่ายสิ่งแวดล้อมฯ เขตบางขุนเทียน",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/ea8cb166e7542a9b1c11fdf79ed73b5f.jpg,,5 ซอย สะแกงาม 21 แขวงแสมดำ เขตบางขุนเทียน กรุงเทพมหานคร 10150 ประเทศไทย,แสมดำ,บางขุนเทียน,กรุงเทพมหานคร,2025-05-05 09:44:16,กำลังดำเนินการ,,0,2025-05-05 09:44:16
Point,"[100.41834, 13.69472]",2025-7H38WT,"กรุงเทพมหานคร, เขตบางแค, ฝ่ายเทศกิจ เขตบางแค",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/cf0f91579d7f49faa53662b9c12ac655.jpg,,97/2 สุขาภิบาล 1 แขวงบางแค บางแค กรุงเทพมหานคร 10160 ประเทศไทย,บางแค,บางแค,จังหวัดกรุงเทพมหานคร,2025-05-05 09:43:57,กำลังดำเนินการ,,0,2025-05-05 09:43:57
Point,"[100.68303, 13.68031]",2025-4LEEDT,"กรุงเทพมหานคร, เขตประเวศ, ฝ่ายเทศกิจ เขตประเวศ",https://storage.googleapis.com/traffy_public_bucket/attachment/2025-05/4ae3af291a7e02897222cde77310f7e1.jpg,,36-37 ซอย ฤกษ์ดี 2 แขวงดอกไม้ เขตประเวศ กรุงเทพมหานคร 10250 ประเทศไทย,ดอกไม้,ประเวศ,กรุงเทพมหานคร,2025-05-05 09:43:55,กำลังดำเนินการ,,0,2025-05-05 09:43:55
